dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,src_ip,dst_ip,src_port,dst_port,dpid,timestamp,label,attack_cat
6.187,other,-,CON,2,0,140,0,0.3233,64,0,181.0247,0.0,0,0,3.0935,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:07 actions,0,0,0,1771577715.0227528,0,Normal
6.14,other,-,CON,3,0,238,0,0.4886,64,0,310.0977,0.0,0,0,2.046667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:05 actions,0,0,0,1771577715.022762,0,Normal
6.109,other,-,CON,2,0,140,0,0.3274,64,0,183.3361,0.0,0,0,3.0545,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:08 actions,0,0,0,1771577715.022769,0,Normal
5.876,other,-,CON,3,0,238,0,0.5106,64,0,324.03,0.0,0,0,1.958667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:06 actions,0,0,0,1771577715.0227783,0,Normal
5.848,other,-,CON,2,0,140,0,0.342,64,0,191.5185,0.0,0,0,2.924,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:07 actions,0,0,0,1771577715.0227847,0,Normal
5.797,other,-,CON,3,0,238,0,0.5175,64,0,328.4457,0.0,0,0,1.932333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:06 actions,0,0,0,1771577715.0227911,0,Normal
5.77,other,-,CON,2,0,140,0,0.3466,64,0,194.1075,0.0,0,0,2.885,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:08 actions,0,0,0,1771577715.0228007,0,Normal
5.436,other,-,CON,4,0,392,0,0.7358,64,0,576.8948,0.0,0,0,1.359,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:07 actions,0,0,0,1771577715.0228071,0,Normal
5.424,other,-,CON,4,0,336,0,0.7375,64,0,495.5752,0.0,0,0,1.356,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:08 actions,0,0,0,1771577715.0228167,0,Normal
13.794,other,-,CON,5,0,434,0,0.3625,64,0,251.7036,0.0,0,0,2.7588,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:01 actions,0,0,0,1771577720.0419,0,Normal
13.778,other,-,CON,4,0,336,0,0.2903,64,0,195.0936,0.0,0,0,3.4445,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:02 actions,0,0,0,1771577720.04191,0,Normal
13.722,other,-,CON,4,0,336,0,0.2915,64,0,195.8898,0.0,0,0,3.4305,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:01 actions,0,0,0,1771577720.041917,0,Normal
13.709,other,-,CON,3,0,238,0,0.2188,64,0,138.8869,0.0,0,0,4.569667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:03 actions,0,0,0,1771577720.0419283,0,Normal
13.639,other,-,CON,5,0,434,0,0.3666,64,0,254.5641,0.0,0,0,2.7278,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:01 actions,0,0,0,1771577720.0419369,0,Normal
13.628,other,-,CON,4,0,336,0,0.2935,64,0,197.241,0.0,0,0,3.407,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:04 actions,0,0,0,1771577720.041947,0,Normal
13.546,other,-,CON,3,0,238,0,0.2215,64,0,140.5581,0.0,0,0,4.515333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577720.041953,0,Normal
13.534,other,-,CON,2,0,140,0,0.1478,64,0,82.7545,0.0,0,0,6.767,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577720.0419598,0,Normal
13.439,other,-,CON,4,0,336,0,0.2976,64,0,200.0149,0.0,0,0,3.35975,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577720.041969,0,Normal
13.427,other,-,CON,3,0,238,0,0.2234,64,0,141.8038,0.0,0,0,4.475667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577720.0419755,0,Normal
13.321,other,-,CON,3,0,238,0,0.2252,64,0,142.9322,0.0,0,0,4.440333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577720.041982,0,Normal
13.309,other,-,CON,2,0,140,0,0.1503,64,0,84.1536,0.0,0,0,6.6545,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577720.0419915,0,Normal
13.183,other,-,CON,5,0,434,0,0.3793,64,0,263.3695,0.0,0,0,2.6366,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577720.0419977,0,Normal
13.171,other,-,CON,4,0,336,0,0.3037,64,0,204.0847,0.0,0,0,3.29275,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577720.0420067,0,Normal
13.058,other,-,CON,3,0,238,0,0.2297,64,0,145.811,0.0,0,0,4.352667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:02 actions,0,0,0,1771577720.0420132,0,Normal
13.045,other,-,CON,2,0,140,0,0.1533,64,0,85.8567,0.0,0,0,6.5225,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:03 actions,0,0,0,1771577720.0420196,0,Normal
12.979,other,-,CON,3,0,238,0,0.2311,64,0,146.6985,0.0,0,0,4.326333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:02 actions,0,0,0,1771577720.0420308,0,Normal
12.968,other,-,CON,2,0,140,0,0.1542,64,0,86.3664,0.0,0,0,6.484,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:04 actions,0,0,0,1771577720.0420375,0,Normal
12.887,other,-,CON,3,0,238,0,0.2328,64,0,147.7458,0.0,0,0,4.295667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577720.0420442,0,Normal
12.875,other,-,CON,2,0,140,0,0.1553,64,0,86.9903,0.0,0,0,6.4375,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577720.0420542,0,Normal
12.772,other,-,CON,5,0,434,0,0.3915,64,0,271.8447,0.0,0,0,2.5544,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577720.0420618,0,Normal
12.76,other,-,CON,4,0,336,0,0.3135,64,0,210.6583,0.0,0,0,3.19,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:06 actions,0,0,0,1771577720.0420713,0,Normal
12.652,other,-,CON,3,0,238,0,0.2371,64,0,150.49,0.0,0,0,4.217333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577720.0420778,0,Normal
12.639,other,-,CON,2,0,140,0,0.1582,64,0,88.6146,0.0,0,0,6.3195,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577720.042084,0,Normal
12.516,other,-,CON,3,0,238,0,0.2397,64,0,152.1253,0.0,0,0,4.172,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577720.0420933,0,Normal
12.504,other,-,CON,2,0,140,0,0.1599,64,0,89.5713,0.0,0,0,6.252,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577720.0420997,0,Normal
13.745,other,-,CON,4,0,336,0,0.291,64,0,195.562,0.0,0,0,3.43625,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:01 actions,0,0,0,1771577720.0556493,0,Normal
13.713,other,-,CON,3,0,238,0,0.2188,64,0,138.8464,0.0,0,0,4.571,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:03 actions,0,0,0,1771577720.05566,0,Normal
13.662,other,-,CON,5,0,434,0,0.366,64,0,254.1356,0.0,0,0,2.7324,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:01 actions,0,0,0,1771577720.0556676,0,Normal
13.631,other,-,CON,4,0,336,0,0.2934,64,0,197.1976,0.0,0,0,3.40775,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:04 actions,0,0,0,1771577720.0556746,0,Normal
13.568,other,-,CON,3,0,238,0,0.2211,64,0,140.3302,0.0,0,0,4.522667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577720.0556817,0,Normal
13.54,other,-,CON,2,0,140,0,0.1477,64,0,82.7179,0.0,0,0,6.77,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577720.0556886,0,Normal
13.462,other,-,CON,4,0,336,0,0.2971,64,0,199.6732,0.0,0,0,3.3655,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577720.0556955,0,Normal
13.434,other,-,CON,3,0,238,0,0.2233,64,0,141.7299,0.0,0,0,4.478,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577720.0557086,0,Normal
13.343,other,-,CON,3,0,238,0,0.2248,64,0,142.6965,0.0,0,0,4.447667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577720.0557156,0,Normal
13.313,other,-,CON,2,0,140,0,0.1502,64,0,84.1283,0.0,0,0,6.6565,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577720.0557222,0,Normal
13.205,other,-,CON,5,0,434,0,0.3786,64,0,262.9307,0.0,0,0,2.641,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577720.0557323,0,Normal
13.177,other,-,CON,4,0,336,0,0.3036,64,0,203.9918,0.0,0,0,3.29425,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577720.0557392,0,Normal
13.078,other,-,CON,3,0,238,0,0.2294,64,0,145.588,0.0,0,0,4.359333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:02 actions,0,0,0,1771577720.055749,0,Normal
13.052,other,-,CON,2,0,140,0,0.1532,64,0,85.8106,0.0,0,0,6.526,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:03 actions,0,0,0,1771577720.0557556,0,Normal
12.999,other,-,CON,3,0,238,0,0.2308,64,0,146.4728,0.0,0,0,4.333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:02 actions,0,0,0,1771577720.0557623,0,Normal
12.973,other,-,CON,2,0,140,0,0.1542,64,0,86.3332,0.0,0,0,6.4865,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:04 actions,0,0,0,1771577720.0557718,0,Normal
12.909,other,-,CON,3,0,238,0,0.2324,64,0,147.494,0.0,0,0,4.303,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577720.0557785,0,Normal
12.878,other,-,CON,2,0,140,0,0.1553,64,0,86.97,0.0,0,0,6.439,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577720.0557854,0,Normal
12.794,other,-,CON,5,0,434,0,0.3908,64,0,271.3772,0.0,0,0,2.5588,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577720.0557952,0,Normal
12.764,other,-,CON,4,0,336,0,0.3134,64,0,210.5923,0.0,0,0,3.191,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:06 actions,0,0,0,1771577720.0558019,0,Normal
12.671,other,-,CON,3,0,238,0,0.2368,64,0,150.2644,0.0,0,0,4.223667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577720.0558116,0,Normal
12.645,other,-,CON,2,0,140,0,0.1582,64,0,88.5726,0.0,0,0,6.3225,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577720.0558183,0,Normal
12.538,other,-,CON,3,0,238,0,0.2393,64,0,151.8584,0.0,0,0,4.179333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577720.0558248,0,Normal
12.508,other,-,CON,2,0,140,0,0.1599,64,0,89.5427,0.0,0,0,6.254,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577720.0558345,0,Normal
12.37,other,-,CON,3,0,238,0,0.2425,64,0,153.9208,0.0,0,0,4.123333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:03 actions,0,0,0,1771577720.0558434,0,Normal
12.358,other,-,CON,2,0,140,0,0.1618,64,0,90.6296,0.0,0,0,6.179,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:04 actions,0,0,0,1771577720.0558503,0,Normal
12.302,other,-,CON,3,0,238,0,0.2439,64,0,154.7716,0.0,0,0,4.100667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:03 actions,0,0,0,1771577720.0558603,0,Normal
12.289,other,-,CON,2,0,140,0,0.1627,64,0,91.1384,0.0,0,0,6.1445,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:05 actions,0,0,0,1771577720.0558681,0,Normal
12.218,other,-,CON,3,0,238,0,0.2455,64,0,155.8357,0.0,0,0,4.072667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:03 actions,0,0,0,1771577720.0558782,0,Normal
12.207,other,-,CON,2,0,140,0,0.1638,64,0,91.7506,0.0,0,0,6.1035,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:06 actions,0,0,0,1771577720.0558846,0,Normal
12.123,other,-,CON,3,0,238,0,0.2475,64,0,157.0568,0.0,0,0,4.041,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:03 actions,0,0,0,1771577720.0558913,0,Normal
12.111,other,-,CON,2,0,140,0,0.1651,64,0,92.4779,0.0,0,0,6.0555,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:07 actions,0,0,0,1771577720.0559006,0,Normal
12.013,other,-,CON,3,0,238,0,0.2497,64,0,158.495,0.0,0,0,4.004333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:03 actions,0,0,0,1771577720.0559072,0,Normal
11.999,other,-,CON,2,0,140,0,0.1667,64,0,93.3411,0.0,0,0,5.9995,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:08 actions,0,0,0,1771577720.0559137,0,Normal
11.826,other,-,CON,3,0,238,0,0.2537,64,0,161.0012,0.0,0,0,3.942,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:04 actions,0,0,0,1771577720.0559237,0,Normal
11.814,other,-,CON,2,0,140,0,0.1693,64,0,94.8028,0.0,0,0,5.907,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:05 actions,0,0,0,1771577720.0559301,0,Normal
11.747,other,-,CON,3,0,238,0,0.2554,64,0,162.0839,0.0,0,0,3.915667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:04 actions,0,0,0,1771577720.05594,0,Normal
11.735,other,-,CON,2,0,140,0,0.1704,64,0,95.441,0.0,0,0,5.8675,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:06 actions,0,0,0,1771577720.0559468,0,Normal
11.655,other,-,CON,5,0,434,0,0.429,64,0,297.8979,0.0,0,0,2.331,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:04 actions,0,0,0,1771577720.0559535,0,Normal
11.64,other,-,CON,4,0,336,0,0.3436,64,0,230.9278,0.0,0,0,2.91,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:07 actions,0,0,0,1771577720.0559638,0,Normal
11.545,other,-,CON,3,0,238,0,0.2599,64,0,164.9199,0.0,0,0,3.848333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:04 actions,0,0,0,1771577720.0559702,0,Normal
11.531,other,-,CON,2,0,140,0,0.1734,64,0,97.1295,0.0,0,0,5.7655,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:08 actions,0,0,0,1771577720.0559769,0,Normal
13.589,other,-,CON,3,0,238,0,0.2208,64,0,140.1133,0.0,0,0,4.529667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577720.068868,0,Normal
13.547,other,-,CON,2,0,140,0,0.1476,64,0,82.6751,0.0,0,0,6.7735,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577720.068878,0,Normal
13.483,other,-,CON,4,0,336,0,0.2967,64,0,199.3622,0.0,0,0,3.37075,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577720.068885,0,Normal
13.442,other,-,CON,3,0,238,0,0.2232,64,0,141.6456,0.0,0,0,4.480667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577720.0688918,0,Normal
13.364,other,-,CON,3,0,238,0,0.2245,64,0,142.4723,0.0,0,0,4.454667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577720.068899,0,Normal
13.317,other,-,CON,2,0,140,0,0.1502,64,0,84.103,0.0,0,0,6.6585,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577720.068905,0,Normal
13.226,other,-,CON,5,0,434,0,0.378,64,0,262.5132,0.0,0,0,2.6452,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577720.0689116,0,Normal
13.184,other,-,CON,4,0,336,0,0.3034,64,0,203.8835,0.0,0,0,3.296,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577720.0689242,0,Normal
12.93,other,-,CON,3,0,238,0,0.232,64,0,147.2544,0.0,0,0,4.31,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577720.0689309,0,Normal
12.881,other,-,CON,2,0,140,0,0.1553,64,0,86.9498,0.0,0,0,6.4405,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577720.068938,0,Normal
12.816,other,-,CON,5,0,434,0,0.3901,64,0,270.9114,0.0,0,0,2.5632,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577720.0689478,0,Normal
